query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"First, get the infrastructure ready and log the necessary data. Once those are handled, check the guidelines for security. After reviewing those guidelines, you can simultaneously notify the group and assign tasks to the workers.",791,"provision_virtual_machine -> read_security_policy, read_security_policy -> dispatch_message_to_usergroup, read_security_policy -> fanout_tasks_to_workers, write_database_record -> read_security_policy",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,ae8bdac81e29c094,e485d130e3ea3818,5,4,lexical,e485d130e3ea3818,False,campaign_v4
"Start by preparing the environment and recording the initial data. After both of these are completed, verify the security requirements. Once those are confirmed, you can proceed with two simultaneous actions: informing the group and delegating tasks to the team.",791,"provision_virtual_machine -> read_security_policy, read_security_policy -> dispatch_message_to_usergroup, read_security_policy -> fanout_tasks_to_workers, write_database_record -> read_security_policy",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,ae8bdac81e29c094,e485d130e3ea3818,5,4,confusable,e485d130e3ea3818,False,campaign_v4
"Start by setting up a virtual machine. Once that's done, save the necessary details to the database. At the same time, review the security policies. After both the database update and the security policy review are finished, notify the user group. Finally, distribute tasks to all the workers after the notifications are sent and the database work is complete.",792,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> write_database_record, read_security_policy -> dispatch_message_to_usergroup, write_database_record -> fanout_tasks_to_workers",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,fdd0985d8166aefe,e485d130e3ea3818,5,4,standard,e485d130e3ea3818,False,campaign_v4
"Provision a virtual machine first. After it's ready, record information in the database. While this is happening, make sure to check the security policies. When the database is updated and the security review is complete, send out messages to the user group. Then, as soon as the notifications are sent and the database work is done, assign tasks to the workers.",792,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> write_database_record, read_security_policy -> dispatch_message_to_usergroup, write_database_record -> fanout_tasks_to_workers",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,fdd0985d8166aefe,e485d130e3ea3818,5,4,paraphrase,e485d130e3ea3818,False,campaign_v4
"First, the virtual machine must be provisioned before any database updates can occur. Separately, the security policy must be reviewed before sending any messages to the user group. Both database updates and user group notifications must be completed before tasks can be distributed to the workers. These steps are dependent on each other and must follow this sequence.",792,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> write_database_record, read_security_policy -> dispatch_message_to_usergroup, write_database_record -> fanout_tasks_to_workers",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,fdd0985d8166aefe,e485d130e3ea3818,5,4,structural_clear,e485d130e3ea3818,False,campaign_v4
"Begin by setting up the virtual machine, as this is required before updating the database. Concurrently, review the security policies, because this step must finish before notifying the user group. After both the database update and the user notifications are finished, proceed to distribute tasks to the workers. These dependencies must be followed exactly.",792,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> write_database_record, read_security_policy -> dispatch_message_to_usergroup, write_database_record -> fanout_tasks_to_workers",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,fdd0985d8166aefe,e485d130e3ea3818,5,4,structural_paraphrase,e485d130e3ea3818,False,campaign_v4
"First, prepare the environment for the system to run. After that, log the necessary details into storage. Meanwhile, ensure the security rules are checked. Once the details are stored and the rules are verified, send notifications to the appropriate group. Finally, distribute assignments to all workers, but only after everyone has been informed and the storage is updated.",792,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> write_database_record, read_security_policy -> dispatch_message_to_usergroup, write_database_record -> fanout_tasks_to_workers",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,fdd0985d8166aefe,e485d130e3ea3818,5,4,lexical,e485d130e3ea3818,False,campaign_v4
"Set up the system first, then make sure the configuration is saved properly. While that’s happening, review the security guidelines. Once the configuration is saved and the guidelines are reviewed, send updates to the relevant team. Finally, distribute tasks, but only after the updates are sent and the setup is saved successfully.",792,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> write_database_record, read_security_policy -> dispatch_message_to_usergroup, write_database_record -> fanout_tasks_to_workers",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,fdd0985d8166aefe,e485d130e3ea3818,5,4,confusable,e485d130e3ea3818,False,campaign_v4
"I need a virtual machine set up first. Once that's ready, store some data in the database, check the security policies, and send a notification to a group of users. After notifying the group, distribute tasks to individual workers.",793,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> dispatch_message_to_usergroup, provision_virtual_machine -> read_security_policy, provision_virtual_machine -> write_database_record",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,738bfff677ca148a,e485d130e3ea3818,5,4,standard,e485d130e3ea3818,False,campaign_v4
"Start by provisioning a virtual machine. After that, make sure to update the database record and review the security guidelines at the same time. Then, send a message to the user group, and as soon as that’s done, assign tasks to the workers.",793,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> dispatch_message_to_usergroup, provision_virtual_machine -> read_security_policy, provision_virtual_machine -> write_database_record",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,738bfff677ca148a,e485d130e3ea3818,5,4,paraphrase,e485d130e3ea3818,False,campaign_v4
"The virtual machine has to be provisioned first. Once that is finished, the database record can be written, the security policy can be reviewed, and the user group can be messaged concurrently. Only after the user group has been notified can tasks be distributed to the workers.",793,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> dispatch_message_to_usergroup, provision_virtual_machine -> read_security_policy, provision_virtual_machine -> write_database_record",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,738bfff677ca148a,e485d130e3ea3818,5,4,structural_clear,e485d130e3ea3818,False,campaign_v4
"Set up the virtual machine initially, as all other actions depend on this. After the virtual machine is ready, simultaneously update the database, examine the security policy, and notify a user group. Finally, ensure that task distribution happens only after the user group has been informed.",793,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> dispatch_message_to_usergroup, provision_virtual_machine -> read_security_policy, provision_virtual_machine -> write_database_record",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,738bfff677ca148a,e485d130e3ea3818,5,4,structural_paraphrase,e485d130e3ea3818,False,campaign_v4
"Start by preparing the infrastructure. Once that’s done, input necessary information, verify the compliance rules, and alert the relevant team all at once. After the team is alerted, distribute assignments across team members.",793,"dispatch_message_to_usergroup -> fanout_tasks_to_workers, provision_virtual_machine -> dispatch_message_to_usergroup, provision_virtual_machine -> read_security_policy, provision_virtual_machine -> write_database_record",provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,FALSE,FALSE,provision_virtual_machine;write_database_record;read_security_policy;dispatch_message_to_usergroup;fanout_tasks_to_workers,30,738bfff677ca148a,e485d130e3ea3818,5,4,lexical,e485d130e3ea3818,False,campaign_v4
