id,query,ground_truth,domain_note
1885,Just turn off the feature flag for Legal. Nothing else needed.,disable_feature_flag,
1886,Time to shut down the feature on payment-api-03.,disable_feature_flag,
1887,Simple request — deactivate the feature flag on cdn-edge-06 and we're good.,disable_feature_flag,
1888,Quick task: turn off the feature flag for Engineering.,disable_feature_flag,
1889,Just kill the feature toggle for Engineering. Nothing else needed.,disable_feature_flag,
1890,Simple request — kill the feature toggle for Legal and we're good.,disable_feature_flag,
1891,Simple request — disable the flag on payment-api-03 and we're good.,disable_feature_flag,
1892,Simple request — deactivate the feature flag on ml-infer-05 and we're good.,disable_feature_flag,
1893,Quick task: shut down the feature on cdn-edge-06.,disable_feature_flag,
1894,Quick task: switch off the flag for Finance.,disable_feature_flag,
1895,All I need is for someone to switch off the flag for Engineering.,disable_feature_flag,
1896,Simple request — deactivate the feature flag on staging-db-02 and we're good.,disable_feature_flag,
1897,Just shut down the feature on ml-infer-05. Nothing else needed.,disable_feature_flag,
1898,Simple request — kill the feature toggle for Legal and we're good.,disable_feature_flag,
1899,Just turn off the feature flag for Engineering. Nothing else needed.,disable_feature_flag,
1900,All I need is for someone to deactivate the feature flag on staging-db-02.,disable_feature_flag,
1901,Quick task: switch off the flag for Engineering.,disable_feature_flag,
1902,Just kill the feature toggle for Finance. Nothing else needed.,disable_feature_flag,
1903,"Hey, can you switch off the flag for Marketing.",disable_feature_flag,
1904,All I need is for someone to kill the feature toggle for Marketing.,disable_feature_flag,
1905,Simple request — deactivate the feature flag on auth-svc-04 and we're good.,disable_feature_flag,
1906,Just disable the flag on ml-infer-05. Nothing else needed.,disable_feature_flag,
1907,All I need is for someone to turn off the feature flag for Engineering.,disable_feature_flag,
1908,Quick task: deactivate the feature flag on ml-infer-05.,disable_feature_flag,
1909,Simple request — kill the feature toggle for Finance and we're good.,disable_feature_flag,
1910,All I need is for someone to switch off the flag for Legal.,disable_feature_flag,
1911,"When you get a chance, kill the feature toggle for Marketing.",disable_feature_flag,
1912,All I need is for someone to disable the flag on payment-api-03.,disable_feature_flag,
1913,All I need is for someone to switch off the flag for Legal.,disable_feature_flag,
1914,Please turn off the feature flag for Engineering.,disable_feature_flag,
1915,All I need is for someone to turn off the feature flag for HR.,disable_feature_flag,
1916,Just kill the feature toggle for Finance. Nothing else needed.,disable_feature_flag,
1917,Quick task: shut down the feature on ml-infer-05.,disable_feature_flag,
1918,All I need is for someone to shut down the feature on payment-api-03.,disable_feature_flag,
1919,All I need is for someone to deactivate the feature flag on auth-svc-04.,disable_feature_flag,
1920,All I need is for someone to deactivate the feature flag on payment-api-03.,disable_feature_flag,
1921,Quick task: disable the flag on cdn-edge-06.,disable_feature_flag,
1922,Do me a favor and switch off the flag for Marketing.,disable_feature_flag,
1923,Quick task: kill the feature toggle for Finance.,disable_feature_flag,
1924,All I need is for someone to shut down the feature on prod-web-01.,disable_feature_flag,
1925,Ticket INC-7733 says disable the flag on prod-web-01.,disable_feature_flag,
1926,Quick task: turn off the feature flag for Legal.,disable_feature_flag,
1927,Simple request — deactivate the feature flag on ml-infer-05 and we're good.,disable_feature_flag,
1928,Just turn off the feature flag for Legal. Nothing else needed.,disable_feature_flag,
1929,Just turn off the feature flag for HR. Nothing else needed.,disable_feature_flag,
1930,Time to switch off the flag for Engineering.,disable_feature_flag,
1931,Quick task: switch off the flag for Marketing.,disable_feature_flag,
1932,Simple request — deactivate the feature flag on payment-api-03 and we're good.,disable_feature_flag,
1933,Just deactivate the feature flag on cdn-edge-06. Nothing else needed.,disable_feature_flag,
1934,Simple request — deactivate the feature flag on auth-svc-04 and we're good.,disable_feature_flag,
1935,Simple request — deactivate the feature flag on staging-db-02 and we're good.,disable_feature_flag,
1936,Quick one — switch off the flag for HR.,disable_feature_flag,
1937,All I need is for someone to turn off the feature flag for Marketing.,disable_feature_flag,
1938,Simple request — shut down the feature on cdn-edge-06 and we're good.,disable_feature_flag,
1939,Just turn off the feature flag for Legal. Nothing else needed.,disable_feature_flag,
1940,Just shut down the feature on staging-db-02. Nothing else needed.,disable_feature_flag,
1941,Simple request — deactivate the feature flag on prod-web-01 and we're good.,disable_feature_flag,
1942,Urgent: kill the feature toggle for Finance.,disable_feature_flag,
1943,Just flush the cache on prod-web-01. Nothing else needed.,invalidate_cache,
1944,Quick task: bust the cache on auth-svc-04.,invalidate_cache,
1945,Just bust the cache on staging-db-02. Nothing else needed.,invalidate_cache,
1946,Simple request — clear the cache for Legal and we're good.,invalidate_cache,
1947,"Per Alice's request, clear the cache for Marketing.",invalidate_cache,
1948,Frank reported an issue — clear the cache for Marketing.,invalidate_cache,
1949,All I need is for someone to bust the cache on cdn-edge-06.,invalidate_cache,
1950,Just bust the cache on prod-web-01. Nothing else needed.,invalidate_cache,
1951,Quick task: purge ml-infer-05's cached data.,invalidate_cache,
1952,Simple request — purge ml-infer-05's cached data and we're good.,invalidate_cache,
1953,All I need is for someone to clear the cache for Marketing.,invalidate_cache,
1954,All I need is for someone to invalidate payment-api-03's cache.,invalidate_cache,
1955,Quick task: wipe the cache layer for Finance.,invalidate_cache,
1956,Just invalidate cdn-edge-06's cache. Nothing else needed.,invalidate_cache,
1957,Just bust the cache on cdn-edge-06. Nothing else needed.,invalidate_cache,
1958,Simple request — wipe the cache layer for Finance and we're good.,invalidate_cache,
1959,Quick task: purge payment-api-03's cached data.,invalidate_cache,
1960,All I need is for someone to flush the cache on ml-infer-05.,invalidate_cache,
1961,Just flush the cache on staging-db-02. Nothing else needed.,invalidate_cache,
1962,Quick task: purge prod-web-01's cached data.,invalidate_cache,
1963,Quick task: clear the cache for Finance.,invalidate_cache,
1964,Just flush the cache on staging-db-02. Nothing else needed.,invalidate_cache,
1965,Simple request — wipe the cache layer for Finance and we're good.,invalidate_cache,
1966,Quick task: invalidate auth-svc-04's cache.,invalidate_cache,
1967,Alice is asking us to flush the cache on payment-api-03.,invalidate_cache,
1968,Do me a favor and purge ml-infer-05's cached data.,invalidate_cache,
1969,Quick task: invalidate ml-infer-05's cache.,invalidate_cache,
1970,All I need is for someone to invalidate payment-api-03's cache.,invalidate_cache,
1971,We gotta invalidate auth-svc-04's cache.,invalidate_cache,
1972,Quick task: clear the cache for HR.,invalidate_cache,
1973,Just wipe the cache layer for Finance. Nothing else needed.,invalidate_cache,
1974,Simple request — bust the cache on ml-infer-05 and we're good.,invalidate_cache,
1975,Simple request — bust the cache on prod-web-01 and we're good.,invalidate_cache,
1976,Quick task: invalidate prod-web-01's cache.,invalidate_cache,
1977,All I need is for someone to clear the cache for Marketing.,invalidate_cache,
1978,Simple request — bust the cache on auth-svc-04 and we're good.,invalidate_cache,
1979,All I need is for someone to clear the cache for Legal.,invalidate_cache,
1980,All I need is for someone to invalidate ml-infer-05's cache.,invalidate_cache,
1981,Simple request — invalidate auth-svc-04's cache and we're good.,invalidate_cache,
1982,All I need is for someone to invalidate auth-svc-04's cache.,invalidate_cache,
1983,Quick task: invalidate ml-infer-05's cache.,invalidate_cache,
1984,All I need is for someone to clear the cache for Engineering.,invalidate_cache,
1985,Please purge staging-db-02's cached data.,invalidate_cache,
1986,Just bust the cache on payment-api-03. Nothing else needed.,invalidate_cache,
1987,Quick task: clear the cache for Engineering.,invalidate_cache,
1988,"Per Diana's request, clear the cache for Legal.",invalidate_cache,
1989,All I need is for someone to purge cdn-edge-06's cached data.,invalidate_cache,
1990,Urgent: clear the cache for HR.,invalidate_cache,
1991,Quick task: purge payment-api-03's cached data.,invalidate_cache,
1992,"For the HR team, flush the cache on staging-db-02.",invalidate_cache,
1993,Simple request — invalidate cdn-edge-06's cache and we're good.,invalidate_cache,
1994,I need you to clear the cache for HR.,invalidate_cache,
1995,ASAP — purge staging-db-02's cached data.,invalidate_cache,
1996,Simple request — invalidate staging-db-02's cache and we're good.,invalidate_cache,
1997,Ticket INC-8842 says wipe the cache layer for Legal.,invalidate_cache,
1998,Simple request — invalidate prod-web-01's cache and we're good.,invalidate_cache,
1999,Quick task: flush the cache on prod-web-01.,invalidate_cache,
2000,Eve reported an issue — bust the cache on staging-db-02.,invalidate_cache,
2001,Just wipe the cache layer for Marketing. Nothing else needed.,invalidate_cache,
2002,All I need is for someone to invalidate staging-db-02's cache.,invalidate_cache,
2003,All I need is for someone to invalidate staging-db-02's cache.,invalidate_cache,
2004,Please bust the cache on payment-api-03.,invalidate_cache,
2005,Quick task: clear the cache for Finance.,invalidate_cache,
2006,Just invalidate payment-api-03's cache. Nothing else needed.,invalidate_cache,
2007,Urgent: flush the cache on ml-infer-05.,invalidate_cache,
2008,Quick task: bust the cache on payment-api-03.,invalidate_cache,
2009,"Hey, can you purge prod-web-01's cached data.",invalidate_cache,
