query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"Create a support ticket first, then record the details in the database. At the same time, restart the service. Once the service is restarted, decide how to route the task. After both the database update and task routing are finished, escalate the case to a human if needed.",534,"create_support_ticket -> write_database_record, restart_service -> route_task_by_condition, route_task_by_condition -> escalate_case_to_human, write_database_record -> escalate_case_to_human",create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,15,2a3435f711053ad4,d4b1cfef75877b72,5,4,standard,d4b1cfef75877b72,False,campaign_v4
"Start by creating a support ticket. Once that's done, update the database and restart the service at the same time. Then, decide how to handle the task, and if needed, escalate it to a human once the decision is made.",535,"create_support_ticket -> restart_service, create_support_ticket -> route_task_by_condition, create_support_ticket -> write_database_record, route_task_by_condition -> escalate_case_to_human",create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,15,03f82b3d5081d3f0,d4b1cfef75877b72,5,4,standard,d4b1cfef75877b72,False,campaign_v4
"Create a support ticket first. After that's done, simultaneously update the database, restart the service, route the task based on conditions, and escalate the case to a human if necessary.",536,"create_support_ticket -> escalate_case_to_human, create_support_ticket -> restart_service, create_support_ticket -> route_task_by_condition, create_support_ticket -> write_database_record",create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,15,ed829de37897a8ae,d4b1cfef75877b72,5,4,standard,d4b1cfef75877b72,False,campaign_v4
"I need to create a support ticket, and once that's done, update the database record. After that, restart the service. When the service is restarted, route the task based on conditions, but only after the case has been escalated to a human in parallel with the service restart.",537,"create_support_ticket -> write_database_record, escalate_case_to_human -> route_task_by_condition, restart_service -> route_task_by_condition, write_database_record -> restart_service",create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,15,3dac282a78234b06,d4b1cfef75877b72,5,4,standard,d4b1cfef75877b72,False,campaign_v4
"First, update the database with the necessary information. Then, notify the user group about the update. Next, retrieve the profile of the users in the group, followed by fetching the relevant database records for them. Finally, confirm their subscription status to complete the process.",538,"dispatch_message_to_usergroup -> read_user_profile, read_database_record -> read_subscription_status, read_user_profile -> read_database_record, write_database_record -> dispatch_message_to_usergroup",write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,15,ffd7a1a92f23b552,7bec1dd9ec50e7e5,5,4,standard,7bec1dd9ec50e7e5,False,campaign_v4
"Create a new record in the database, and send a message to the user group. Once both are finished, retrieve the user profile. After the profile is retrieved, simultaneously fetch the subscription details and access the associated database record.",539,"dispatch_message_to_usergroup -> read_user_profile, read_user_profile -> read_database_record, read_user_profile -> read_subscription_status, write_database_record -> read_user_profile",write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,15,05d97ae3c92de16a,7bec1dd9ec50e7e5,5,4,standard,7bec1dd9ec50e7e5,False,campaign_v4
"First, save the record in the database, and once that's done, send a message to the user group. While that's happening, retrieve the user's profile and use that to pull their database record. After both the message is sent and the database record is retrieved, check the user's subscription status.",540,"dispatch_message_to_usergroup -> read_subscription_status, read_database_record -> read_subscription_status, read_user_profile -> read_database_record, write_database_record -> dispatch_message_to_usergroup",write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,15,7bb0f34b479bb480,7bec1dd9ec50e7e5,5,4,standard,7bec1dd9ec50e7e5,False,campaign_v4
"Start by saving some information into the database. Once that’s done, notify a group of users, check individual user profiles, and retrieve a record from the database—all at the same time. After the record is retrieved, confirm the user’s subscription status.",541,"read_database_record -> read_subscription_status, write_database_record -> dispatch_message_to_usergroup, write_database_record -> read_database_record, write_database_record -> read_user_profile",write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,15,52b04974e355fb0f,7bec1dd9ec50e7e5,5,4,standard,7bec1dd9ec50e7e5,False,campaign_v4
"Start by saving the necessary information to the database. Once that's done, send a notification to the user group, and simultaneously retrieve the user profile, check the subscription status, and read the saved record.",542,"write_database_record -> dispatch_message_to_usergroup, write_database_record -> read_database_record, write_database_record -> read_subscription_status, write_database_record -> read_user_profile",write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,15,a713e4a8a177eedc,7bec1dd9ec50e7e5,5,4,standard,7bec1dd9ec50e7e5,False,campaign_v4
"Start by adding a record to the database. Once that’s done, send a message to the user group. After the message is sent, retrieve the user profile. At the same time as checking the subscription status, fetch the database record once both are completed.",543,"dispatch_message_to_usergroup -> read_user_profile, read_subscription_status -> read_database_record, read_user_profile -> read_database_record, write_database_record -> dispatch_message_to_usergroup",write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,write_database_record;dispatch_message_to_usergroup;read_user_profile;read_database_record;read_subscription_status,15,c2fe3d386fc63e96,7bec1dd9ec50e7e5,5,4,standard,7bec1dd9ec50e7e5,False,campaign_v4
"Can you check the service status first, then update the username? After that, please create a support ticket, route the task based on conditions, and finally check the subscription status.",544,"check_service_status -> edit_username, create_support_ticket -> route_task_by_condition, edit_username -> create_support_ticket, route_task_by_condition -> read_subscription_status",check_service_status;edit_username;create_support_ticket;route_task_by_condition;read_subscription_status,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,check_service_status;edit_username;create_support_ticket;route_task_by_condition;read_subscription_status,15,b906fa5e58f576fc,ee40470d8d4327be,5,4,standard,ee40470d8d4327be,False,campaign_v4
