query,dag_id,dag_text,tools,edges,topo_family,source,split
"Hey, can you annotate auth-svc-04 with the environment label — in parallel, dump the database on redis-cache-07 and green-light Bob's access to Marketing.",441,"tag_resource -> backup_database, tag_resource -> approve_access",tag_resource;backup_database;approve_access,0->1;0->2,fanout,original,train
Can you please annotate gateway-nginx-11 with the environment label and in tandem snapshot the database for staging-db-02 and sign off on Eve's permission request. This is blocking Legal.,441,"tag_resource -> backup_database, tag_resource -> approve_access",tag_resource;backup_database;approve_access,0->1;0->2,fanout,original,train
"Per Priya's request, annotate payment-api-03 with the environment label and also snapshot the database for queue-rabbit-08 and approve Leo's access request. Thanks.",441,"tag_resource -> backup_database, tag_resource -> approve_access",tag_resource;backup_database;approve_access,0->1;0->2,fanout,original,train
"For the HR team, mark batch-worker-10 with the project identifier and in tandem back up the database for Finance and approve Charlie's access request. Needs to be done today.",441,"tag_resource -> backup_database, tag_resource -> approve_access",tag_resource;backup_database;approve_access,0->1;0->2,fanout,original,train
"Before end of day, apply the Finance tag to search-es-09 and in the same breath take a snapshot of gateway-nginx-11's DB and approve Irene's access request. This one's time-sensitive.",441,"tag_resource -> backup_database, tag_resource -> approve_access",tag_resource;backup_database;approve_access,0->1;0->2,fanout,original,train
Please action INC-2234: pull Irene's credentials for ml-infer-05 and in tandem roll payment-api-03 back to the last stable release and investigate gateway-nginx-11 for infections. Let me know when it's done.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,generated,train
Bob is asking us to strip Nadia's access to HR and jointly revert ml-infer-05 to the previous version and run a malware sweep on payment-api-03.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,generated,train
Straightforward one: strip Bob's access to Finance and in tandem back out the deployment on staging-db-02 and run a malware sweep on redis-cache-07.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,generated,train
ASAP — disable Eve's account on payment-api-03 and in the same pass revert staging-db-02 to the previous version and run a malware sweep on queue-rabbit-08.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,generated,train
Straightforward one: remove Leo from Finance's access list and at the same time revert auth-svc-04 to the previous version and check staging-db-02 for vulnerabilities. Ping me if anything looks off.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,generated,train
Logging this as INC-9911 — disable Nadia's account on prod-web-01 and also roll back the last deploy on payment-api-03 and investigate queue-rabbit-08 for infections.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,generated,train
From Product: revoke Charlie's access to gateway-nginx-11 and simultaneously roll back the last deploy on cdn-edge-06 and sweep metrics-prom-12 for IOCs.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,generated,train
"Urgent: pull Charlie's credentials for metrics-prom-12, and while you're at it, back out the deployment on prod-web-01 and run a malware sweep on ml-infer-05. This is blocking Finance.",445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,generated,train
New request from Alice: remove Eve from Product's access list and also roll cdn-edge-06 back to the last stable release and check batch-worker-10 for vulnerabilities.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
"Disable Leo's account on batch-worker-10 plus, at once, revert queue-rabbit-08 to the previous version and investigate gateway-nginx-11 for infections.",445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
"Sometime today, please disable Eve's account on gateway-nginx-11 — both that and revert ml-infer-05 to the previous version and investigate queue-rabbit-08 for infections. Needs to be done today.",445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
ASAP — cut off Bob's permissions and together with that roll back the last deploy on gateway-nginx-11 and do a security check on cdn-edge-06.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
Product escalated this: cut off Frank's permissions and alongside that take metrics-prom-12 back to the prior build and check metrics-prom-12 for vulnerabilities.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
Standard procedure here: cut off Bob's permissions and in tandem roll batch-worker-10 back to the last stable release and run a malware sweep on search-es-09. Let me know when it's done.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
Logging this as INC-2234 — cut off Charlie's permissions and alongside that take metrics-prom-12 back to the prior build and do a security check on auth-svc-04. Thanks.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
Can you please disable Alice's account on prod-web-01 and together with that undo the latest release on batch-worker-10 and scan gateway-nginx-11 for threats. Ping me if anything looks off.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
Legal escalated this: revoke Hector's access to auth-svc-04 and in the same pass roll redis-cache-07 back to the last stable release and sweep staging-db-02 for IOCs. Ping me if anything looks off.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
Small ask: strip Priya's access to Finance and also undo the latest release on metrics-prom-12 and sweep search-es-09 for IOCs. Needs to be done today.,445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
"Before end of day, pull Charlie's credentials for search-es-09 and alongside that roll back the last deploy on prod-web-01 and run a malware sweep on cdn-edge-06. Appreciate it.",445,"revoke_access -> rollback_deployment, revoke_access -> scan_malware",revoke_access;rollback_deployment;scan_malware,0->1;0->2,fanout,original,train
