query,dag_id,dag_text,tools,edges,topo_family,source,split
"Do me a favor and notify the HR team, and then dig up the history on Bob, then commit Frank's update to the database. To wrap up, update Frank's subscription.",359,"db_read -> db_write, db_write -> update_subscription, send_notification -> db_read",send_notification;db_read;db_write;update_subscription,0->1;1->2;2->3,chain_medium,original,train
I need you to investigate prod-web-01 for infections and simultaneously yank staging-db-02 off the network and open a ticket for Bob.,101,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train
We gotta produce the Finance performance summary — then send a heads-up to Finance.,47,generate_report -> send_notification,generate_report;send_notification,0->1,chain_short,original,train
"Ticket INC-1198 says create an audit trail for #42017, followed by save the changes for Bob to the DB, and then verify cdn-edge-06's health. End with restart the service on auth-svc-04.",388,"check_status -> restart_service, db_write -> check_status, log_audit_event -> db_write",log_audit_event;db_write;check_status;restart_service,0->1;1->2;2->3,chain_medium,original,train
"I need you to create a ticket about the Marketing issue and yank auth-svc-04 off the network. Once both are done, generate the Engineering analytics.",465,"create_ticket -> generate_report, quarantine_system -> generate_report",create_ticket;quarantine_system;generate_report,0->2;1->2,fanin,original,train
"Ticket INC-5560 says look up the records for #60122. Next, lock down staging-db-02. Finally, log Diana's action for compliance.",316,"db_read -> quarantine_system, quarantine_system -> log_audit_event",db_read;quarantine_system;log_audit_event,0->1;1->2,chain_medium,original,train
"Ticket INC-8842 says create a virtual machine for Engineering, then change Charlie's plan. To wrap up, log the whole auth-svc-04 incident.",287,"provision_vm -> update_subscription, update_subscription -> log_audit_event",provision_vm;update_subscription;log_audit_event,0->1;1->2,chain_medium,original,train
"Quick one — credit Alice's account, and then make a compliance log about Eve.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,original,train
I need you to commit Eve's update to the database — then investigate auth-svc-04 for infections.,214,db_write -> scan_malware,db_write;scan_malware,0->1,chain_short,original,train
"The Engineering team needs us to bring in tier-2 support for Alice. Next, give prod-web-01 a kick. Finally, deploy a server for Marketing.",332,"escalate_to_human -> restart_service, restart_service -> provision_vm",escalate_to_human;restart_service;provision_vm,0->1;1->2,chain_medium,original,train
"When you get a chance, fetch #31450's info while also send a heads-up to Legal and quarantine prod-web-01.",413,"db_read -> quarantine_system, db_read -> send_notification",db_read;send_notification;quarantine_system,0->1;0->2,fanout,original,train
"Time to loop in a Engineering manager. Once that's done, stand up a new box for Finance. Next, file an incident report about ml-infer-05, and lastly credit Alice's account.",379,"create_ticket -> process_refund, escalate_to_human -> provision_vm, provision_vm -> create_ticket",escalate_to_human;provision_vm;create_ticket;process_refund,0->1;1->2;2->3,chain_medium,original,train
"Do me a favor and write the new data for #42017 back. After that, rotate Charlie's credentials, followed by refund Charlie, and lastly fire off a notification to Bob.",366,"db_write -> reset_password, process_refund -> send_notification, reset_password -> process_refund",db_write;reset_password;process_refund;send_notification,0->1;1->2;2->3,chain_medium,original,train
"The HR team needs us to give staging-db-02 a kick, followed by ping prod-web-01 for a health check.",185,restart_service -> check_status,restart_service;check_status,0->1,chain_short,original,train
"Urgent: give cdn-edge-06 a kick, and then rotate Diana's credentials. End with build a compliance doc for Finance.",309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,chain_medium,original,train
"Urgent: generate the HR analytics, followed by get a human involved for Alice.",194,generate_report -> escalate_to_human,generate_report;escalate_to_human,0->1,chain_short,original,train
"When you get a chance, change Eve's plan. After that, pull Grace's data, and lastly refund Grace.",321,"db_read -> process_refund, update_subscription -> db_read",update_subscription;db_read;process_refund,0->1;1->2,chain_medium,original,train
"Create a support case for HR, and then sweep cdn-edge-06 for IOCs.",176,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,chain_short,original,train
"When you get a chance, change Frank's plan. After that, pull Diana's data, and lastly refund Eve.",321,"db_read -> process_refund, update_subscription -> db_read",update_subscription;db_read;process_refund,0->1;1->2,chain_medium,original,train
"Quick one — log a Jira for Bob's issue and lock down prod-web-01, merge everything and build a compliance doc for Legal.",465,"create_ticket -> generate_report, quarantine_system -> generate_report",create_ticket;quarantine_system;generate_report,0->2;1->2,fanin,original,train
"When you get a chance, create a ticket about the Legal issue and sweep staging-db-02 for IOCs. Once both are done, put together a report on payment-api-03.",475,"create_ticket -> generate_report, scan_malware -> generate_report",create_ticket;scan_malware;generate_report,0->2;1->2,fanin,original,train
"Per Frank's request, disconnect prod-web-01 from everything. Next, drop an audit entry for staging-db-02.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train
"Per Frank's request, compile a summary for Finance, and then notify the Marketing team.",47,generate_report -> send_notification,generate_report;send_notification,0->1,chain_short,original,train
"I need you to stand up a new box for HR. Once that's done, switch Grace to the new plan. Finally, make a compliance log about Diana.",287,"provision_vm -> update_subscription, update_subscription -> log_audit_event",provision_vm;update_subscription;log_audit_event,0->1;1->2,chain_medium,original,train
"Restart the main process on cdn-edge-06 and open a ticket for Diana. Once both are done, wake up the on-call about auth-svc-04.",462,"create_ticket -> escalate_to_human, restart_service -> escalate_to_human",restart_service;create_ticket;escalate_to_human,0->2;1->2,fanin,original,train
"When you get a chance, look up the records for #20891 and concurrently shoot Eve an email and yank auth-svc-04 off the network.",413,"db_read -> quarantine_system, db_read -> send_notification",db_read;send_notification;quarantine_system,0->1;0->2,fanout,original,train
I need you to commit Frank's update to the database — then investigate auth-svc-04 for infections.,214,db_write -> scan_malware,db_write;scan_malware,0->1,chain_short,original,train
"From Engineering: yank ml-infer-05 off the network, and then diagnose staging-db-02. After that, provision a new instance for Marketing. End with hand Frank's issue off to an engineer.",377,"check_status -> provision_vm, provision_vm -> escalate_to_human, quarantine_system -> check_status",quarantine_system;check_status;provision_vm;escalate_to_human,0->1;1->2;2->3,chain_medium,original,train
"For the Engineering team, rotate Eve's credentials, followed by adjust the billing tier for Charlie. End with stand up a new box for Finance.",308,"reset_password -> update_subscription, update_subscription -> provision_vm",reset_password;update_subscription;provision_vm,0->1;1->2,chain_medium,original,train
"Do me a favor and wake up the on-call about staging-db-02, and then give cdn-edge-06 a kick. Once that's done, force a credential change for Diana. End with update Grace's subscription.",390,"escalate_to_human -> restart_service, reset_password -> update_subscription, restart_service -> reset_password",escalate_to_human;restart_service;reset_password;update_subscription,0->1;1->2;2->3,chain_medium,original,train
All I need is for someone to blast an alert to Legal.,44,send_notification,send_notification,,single_node,original,train
"Urgent: log the whole auth-svc-04 incident. After that, yank cdn-edge-06 off the network.",172,log_audit_event -> quarantine_system,log_audit_event;quarantine_system,0->1,chain_short,original,train
"Hey, can you read Alice's profile from the database. Once that's done, reverse the charge on #31450. Once that's done, persist Grace's data to the database, followed by record the event in Marketing's log, and lastly ping Charlie about it.",140,"db_read -> process_refund, db_write -> log_audit_event, log_audit_event -> send_notification, process_refund -> db_write",db_read;process_refund;db_write;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train
