query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
"Hey, can you diagnose cdn-edge-06 and at the same time deploy a server for Marketing, reverse the charge on #53698, dig up the history on Diana, and deploy a server for Marketing, then escalate Diana's case to the on-call. Last step: give Alice their money back.",10075,"check_status -> db_read, check_status -> process_refund, check_status -> provision_vm, check_status -> provision_vm, escalate_to_human -> process_refund, provision_vm -> escalate_to_human",check_status;provision_vm;process_refund;db_read;provision_vm;escalate_to_human;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,b48963a16ccbf86a
"The HR team needs us to log Alice's action for compliance. After that, launch an instance for HR, followed by write the new data for #42017 back. To wrap up, make a compliance log about Frank.",10076,"db_write -> log_audit_event, log_audit_event -> provision_vm, provision_vm -> db_write",log_audit_event;provision_vm;db_write;log_audit_event,0->1;1->2;2->3,generated,repeated_tool,da46f754d88e8101
"For the Marketing team, drop an audit entry for staging-db-02, and then provision a new instance for HR, then store the Finance config in the database. To wrap up, record the event in Finance's log.",10076,"db_write -> log_audit_event, log_audit_event -> provision_vm, provision_vm -> db_write",log_audit_event;provision_vm;db_write;log_audit_event,0->1;1->2;2->3,generated,repeated_tool,da46f754d88e8101
"Time to record the event in HR's log — then launch an instance for Finance, and then push the changes for Bob to the DB. End with log the whole payment-api-03 incident.",10076,"db_write -> log_audit_event, log_audit_event -> provision_vm, provision_vm -> db_write",log_audit_event;provision_vm;db_write;log_audit_event,0->1;1->2;2->3,generated,repeated_tool,da46f754d88e8101
"I need you to make a compliance log about Alice — then launch an instance for Finance. Next, update Frank's record in the DB. End with record the event in Marketing's log.",10076,"db_write -> log_audit_event, log_audit_event -> provision_vm, provision_vm -> db_write",log_audit_event;provision_vm;db_write;log_audit_event,0->1;1->2;2->3,generated,repeated_tool,da46f754d88e8101
"I need you to shoot Alice an email and reverse the charge on #20891, then write the new data for #10234 back, then get a human involved for Diana, merge everything and bounce auth-svc-04.",10077,"db_write -> escalate_to_human, escalate_to_human -> restart_service, process_refund -> restart_service, send_notification -> db_write",send_notification;db_write;escalate_to_human;restart_service;process_refund,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,563932386360fcc9
"We gotta notify the Marketing team and push the refund through for #10234, then update Eve's record in the DB — then wake up the on-call about prod-web-01. When all of that's complete, bounce prod-web-01.",10077,"db_write -> escalate_to_human, escalate_to_human -> restart_service, process_refund -> restart_service, send_notification -> db_write",send_notification;db_write;escalate_to_human;restart_service;process_refund,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,563932386360fcc9
"Ticket INC-7733 says fire off a notification to Grace and give Charlie their money back, then write the new data for #60122 back — then wake up the on-call about prod-web-01. Once both are done, reboot payment-api-03.",10077,"db_write -> escalate_to_human, escalate_to_human -> restart_service, process_refund -> restart_service, send_notification -> db_write",send_notification;db_write;escalate_to_human;restart_service;process_refund,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,563932386360fcc9
"Hey, can you shoot Alice an email and process the payout for Grace. Once that's done, store the HR config in the database, then bring in tier-2 support for Grace. Once both are done, restart the service on auth-svc-04.",10077,"db_write -> escalate_to_human, escalate_to_human -> restart_service, process_refund -> restart_service, send_notification -> db_write",send_notification;db_write;escalate_to_human;restart_service;process_refund,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,563932386360fcc9
"ASAP — send a heads-up to HR and pull ml-infer-05 from production, and then drop an audit entry for prod-web-01. After that, modify Diana's subscription. After those finish, open a ticket for Bob.",10078,"log_audit_event -> update_subscription, quarantine_system -> create_ticket, send_notification -> log_audit_event, update_subscription -> create_ticket",send_notification;log_audit_event;update_subscription;create_ticket;quarantine_system,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,91f53e261725dbf6
"We gotta send a heads-up to Finance and isolate cdn-edge-06, and then make a compliance log about Charlie. Next, downgrade Bob's account. When all of that's complete, spin up a tracking ticket for Charlie.",10078,"log_audit_event -> update_subscription, quarantine_system -> create_ticket, send_notification -> log_audit_event, update_subscription -> create_ticket",send_notification;log_audit_event;update_subscription;create_ticket;quarantine_system,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,91f53e261725dbf6
"When you get a chance, fire off a notification to Diana and yank auth-svc-04 off the network — then log the whole ml-infer-05 incident, then adjust the billing tier for Eve. Once both are done, file a bug about prod-web-01.",10078,"log_audit_event -> update_subscription, quarantine_system -> create_ticket, send_notification -> log_audit_event, update_subscription -> create_ticket",send_notification;log_audit_event;update_subscription;create_ticket;quarantine_system,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,91f53e261725dbf6
"Do me a favor and notify the HR team and pull auth-svc-04 from production, followed by log the whole auth-svc-04 incident. After that, downgrade Bob's account. Once both are done, open a ticket for Bob.",10078,"log_audit_event -> update_subscription, quarantine_system -> create_ticket, send_notification -> log_audit_event, update_subscription -> create_ticket",send_notification;log_audit_event;update_subscription;create_ticket;quarantine_system,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,91f53e261725dbf6
"From Finance: create a virtual machine for Engineering — in parallel, drop an audit entry for payment-api-03, ping Diana about it, and credit Bob's account. Finally, whip up a report for Legal.",10079,"process_refund -> generate_report, provision_vm -> log_audit_event, provision_vm -> process_refund, provision_vm -> send_notification",provision_vm;log_audit_event;send_notification;process_refund;generate_report,0->1;0->2;0->3;3->4,generated,multi_branch_independent,ef5af60911fe86da
"Provision a new instance for Finance and concurrently log the whole prod-web-01 incident, email Diana the update, and credit Frank's account, and lastly whip up a report for Finance.",10079,"process_refund -> generate_report, provision_vm -> log_audit_event, provision_vm -> process_refund, provision_vm -> send_notification",provision_vm;log_audit_event;send_notification;process_refund;generate_report,0->1;0->2;0->3;3->4,generated,multi_branch_independent,ef5af60911fe86da
"The Marketing team needs us to create a virtual machine for HR and simultaneously log Alice's action for compliance, notify the Legal team, and push the refund through for #53698. End with generate the Legal analytics.",10079,"process_refund -> generate_report, provision_vm -> log_audit_event, provision_vm -> process_refund, provision_vm -> send_notification",provision_vm;log_audit_event;send_notification;process_refund;generate_report,0->1;0->2;0->3;3->4,generated,multi_branch_independent,ef5af60911fe86da
"Hey, can you deploy a server for Marketing — in parallel, record the event in Finance's log, notify the Finance team, and refund Alice. Last step: build a compliance doc for Engineering.",10079,"process_refund -> generate_report, provision_vm -> log_audit_event, provision_vm -> process_refund, provision_vm -> send_notification",provision_vm;log_audit_event;send_notification;process_refund;generate_report,0->1;0->2;0->3;3->4,generated,multi_branch_independent,ef5af60911fe86da
"From Engineering: create an audit trail for #31450, followed by loop in a HR manager, followed by fetch #42017's info. End with log Diana's action for compliance.",10080,"db_read -> log_audit_event, escalate_to_human -> db_read, log_audit_event -> escalate_to_human",log_audit_event;escalate_to_human;db_read;log_audit_event,0->1;1->2;2->3,generated,repeated_tool,c76e693b887fcfd7
"For the HR team, drop an audit entry for ml-infer-05. Next, get a human involved for Diana — then pull Eve's data, and lastly record the event in Finance's log.",10080,"db_read -> log_audit_event, escalate_to_human -> db_read, log_audit_event -> escalate_to_human",log_audit_event;escalate_to_human;db_read;log_audit_event,0->1;1->2;2->3,generated,repeated_tool,c76e693b887fcfd7
"The Marketing team needs us to record the event in HR's log, and then wake up the on-call about prod-web-01, followed by look up the records for #20891. End with record the event in Legal's log.",10080,"db_read -> log_audit_event, escalate_to_human -> db_read, log_audit_event -> escalate_to_human",log_audit_event;escalate_to_human;db_read;log_audit_event,0->1;1->2;2->3,generated,repeated_tool,c76e693b887fcfd7
"Do me a favor and record the event in Legal's log, and then hand Grace's issue off to an engineer, followed by pull Grace's data. End with log Frank's action for compliance.",10080,"db_read -> log_audit_event, escalate_to_human -> db_read, log_audit_event -> escalate_to_human",log_audit_event;escalate_to_human;db_read;log_audit_event,0->1;1->2;2->3,generated,repeated_tool,c76e693b887fcfd7
