source_row_id,original_query,query,ground_truth,generation_type,lexical_cues_removed,paraphrase_family,confusable_with,ground_truth_tool,class_id,predicted_tool,correct,rank,top5_tools
45,We should read the record tied to Charlie.,Tell me everything we know about Frank.,query_database,lexical_cue_reduced,read;record,,,db_read,0,provision_vm,False,11,provision_vm;create_ticket;generate_report;quarantine_system;escalate_to_human
46,We should bring up Grace's account information.,I want to see the full picture for #10234.,query_database,lexical_cue_reduced,,,,db_read,0,generate_report,False,8,generate_report;provision_vm;send_notification;create_ticket;db_write
47,We should search the database for Charlie.,Alice called in -- what's their history with us?,query_database,lexical_cue_reduced,database;search,,,db_read,0,escalate_to_human,False,12,escalate_to_human;generate_report;create_ticket;provision_vm;send_notification
48,Let's look up the record for Charlie.,What do we have on file for Diana?,query_database,lexical_cue_reduced,look;record,,,db_read,0,db_read,True,1,db_read;generate_report;db_write;provision_vm;create_ticket
49,Let's retrieve the entry for #10234.,I'm trying to find out about order #42017.,query_database,lexical_cue_reduced,retrieve,,,db_read,0,generate_report,False,14,generate_report;provision_vm;process_refund;send_notification;create_ticket
50,Let's check the database for #60122.,Show me what we've got for #10234.,query_database,lexical_cue_reduced,check;database,,,db_read,0,generate_report,False,14,generate_report;send_notification;provision_vm;process_refund;create_ticket
51,Let's pull the details associated with #42017.,What's on record for Diana?,query_database,lexical_cue_reduced,details;pull,,,db_read,0,db_read,True,1,db_read;db_write;generate_report;escalate_to_human;process_refund
52,Let's fetch Eve's profile from the database.,What's on record for Frank?,query_database,lexical_cue_reduced,database;fetch;profile,,,db_read,0,create_ticket,False,6,create_ticket;generate_report;provision_vm;escalate_to_human;db_write
53,Let's search for transaction #10234 in the database.,Tell me everything we know about Bob.,query_database,lexical_cue_reduced,database;search,,,db_read,0,quarantine_system,False,11,quarantine_system;send_notification;provision_vm;check_status;generate_report
54,Let's bring up Alice's account information.,What's on record for Grace?,query_database,lexical_cue_reduced,,,,db_read,0,reset_password,False,5,reset_password;log_audit_event;generate_report;create_ticket;db_read
55,Let's search the database for Eve.,Can someone get me Alice's information?,query_database,lexical_cue_reduced,database;search,,,db_read,0,escalate_to_human,False,3,escalate_to_human;generate_report;db_read;db_write;update_subscription
56,Kindly look up the record for #31450.,What do we have on file for Frank?,query_database,lexical_cue_reduced,look;record,,,db_read,0,generate_report,False,8,generate_report;provision_vm;create_ticket;escalate_to_human;send_notification
57,Kindly pull Grace's account details.,Charlie called in -- what's their history with us?,query_database,lexical_cue_reduced,details;pull,,,db_read,0,quarantine_system,False,14,quarantine_system;escalate_to_human;provision_vm;send_notification;generate_report
58,Kindly check the database for #60122.,I want to see the full picture for #31450.,query_database,lexical_cue_reduced,check;database,,,db_read,0,generate_report,False,8,generate_report;provision_vm;send_notification;db_write;create_ticket
59,Kindly check the database entry for Eve.,Show me what we've got for #20891.,query_database,lexical_cue_reduced,check;database,,,db_read,0,generate_report,False,14,generate_report;provision_vm;create_ticket;send_notification;escalate_to_human
60,Kindly fetch Grace's profile from the database.,Can you find what's associated with Diana's account?,query_database,lexical_cue_reduced,database;fetch;profile,,,db_read,0,db_read,True,1,db_read;reset_password;generate_report;update_subscription;db_write
61,Kindly read the record tied to Charlie.,What's on record for Charlie?,query_database,lexical_cue_reduced,read,,,db_read,0,generate_report,False,4,generate_report;quarantine_system;process_refund;db_read;create_ticket
62,Kindly bring up the database entry for #53698.,Can someone get me Bob's information?,query_database,lexical_cue_reduced,database,,,db_read,0,generate_report,False,2,generate_report;db_read;scan_malware;check_status;provision_vm
63,Kindly search the database for Bob.,Can someone get me Eve's information?,query_database,lexical_cue_reduced,database;search,,,db_read,0,generate_report,False,2,generate_report;db_read;db_write;send_notification;log_audit_event
64,"When you have a moment, look up the record for Frank.",I'm trying to find out about order #31450.,query_database,lexical_cue_reduced,look;record,,,db_read,0,generate_report,False,13,generate_report;provision_vm;create_ticket;send_notification;process_refund
65,"When you have a moment, retrieve the entry for #10234.",What's on record for Eve?,query_database,lexical_cue_reduced,retrieve,,,db_read,0,db_write,False,4,db_write;generate_report;log_audit_event;db_read;escalate_to_human
66,"When you have a moment, retrieve information on Frank.",I need the details on Charlie.,query_database,lexical_cue_reduced,retrieve,,,db_read,0,quarantine_system,False,11,quarantine_system;provision_vm;generate_report;escalate_to_human;create_ticket
134,reset Bob's password.,Frank can't log in anymore.,reset_password,lexical_cue_reduced,password;reset,,,reset_password,2,reset_password,True,1,reset_password;update_subscription;process_refund;create_ticket;provision_vm
135,issue a new password for Eve.,Grace is complaining about being locked out.,reset_password,lexical_cue_reduced,password,,,reset_password,2,reset_password,True,1,reset_password;create_ticket;escalate_to_human;update_subscription;provision_vm
136,force a password reset for Alice.,Alice can't log in anymore.,reset_password,lexical_cue_reduced,force;password;reset,,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;escalate_to_human;update_subscription
137,rotate Grace's login credentials.,Eve forgot how to access the system.,reset_password,lexical_cue_reduced,credentials;login;rotate,,,reset_password,2,process_refund,False,5,process_refund;generate_report;provision_vm;quarantine_system;reset_password
138,replace Alice's current password.,Diana can't log in anymore.,reset_password,lexical_cue_reduced,password,,,reset_password,2,reset_password,True,1,reset_password;log_audit_event;process_refund;generate_report;scan_malware
139,set a fresh password for Grace.,Eve is complaining about being locked out.,reset_password,lexical_cue_reduced,password,,,reset_password,2,escalate_to_human,False,6,escalate_to_human;create_ticket;provision_vm;generate_report;quarantine_system
140,trigger a credential reset for Alice.,Diana keeps getting 'access denied'.,reset_password,lexical_cue_reduced,credential;reset,,,reset_password,2,reset_password,True,1,reset_password;scan_malware;log_audit_event;generate_report;process_refund
141,invalidate the old password and create a new one for Bob.,We need to restore Grace's access.,reset_password,lexical_cue_reduced,password,,,reset_password,2,reset_password,True,1,reset_password;update_subscription;scan_malware;log_audit_event;process_refund
142,Please reset Frank's password.,Eve can't authenticate since this morning.,reset_password,lexical_cue_reduced,password;reset,,,reset_password,2,reset_password,True,1,reset_password;generate_report;scan_malware;escalate_to_human;log_audit_event
143,Please issue a new password for Bob.,Charlie says the system won't let them in.,reset_password,lexical_cue_reduced,password,,,reset_password,2,quarantine_system,False,10,quarantine_system;provision_vm;generate_report;process_refund;scan_malware
144,Please force a password reset for Grace.,Frank can't authenticate since this morning.,reset_password,lexical_cue_reduced,force;password;reset,,,reset_password,2,reset_password,True,1,reset_password;escalate_to_human;update_subscription;quarantine_system;provision_vm
145,Please rotate Frank's login credentials.,Charlie can't authenticate since this morning.,reset_password,lexical_cue_reduced,credentials;login;rotate,,,reset_password,2,reset_password,True,1,reset_password;quarantine_system;scan_malware;escalate_to_human;generate_report
146,Please replace Diana's current password.,Charlie forgot how to access the system.,reset_password,lexical_cue_reduced,password,,,reset_password,2,process_refund,False,7,process_refund;quarantine_system;provision_vm;restart_service;generate_report
147,Please set a fresh password for Eve.,Diana says the system won't let them in.,reset_password,lexical_cue_reduced,password,,,reset_password,2,quarantine_system,False,10,quarantine_system;generate_report;provision_vm;process_refund;escalate_to_human
148,Please trigger a credential reset for Alice.,Alice is complaining about being locked out.,reset_password,lexical_cue_reduced,credential;reset,,,reset_password,2,escalate_to_human,False,7,escalate_to_human;create_ticket;provision_vm;process_refund;generate_report
149,Please invalidate the old password and create a new one for Diana.,Grace can't authenticate since this morning.,reset_password,lexical_cue_reduced,password,,,reset_password,2,reset_password,True,1,reset_password;update_subscription;scan_malware;log_audit_event;escalate_to_human
150,Can you reset Diana's password?,Alice is locked out of their account.,reset_password,lexical_cue_reduced,password;reset,,,reset_password,2,reset_password,True,1,reset_password;escalate_to_human;update_subscription;provision_vm;create_ticket
151,Can you issue a new password for Eve?,Frank says the system won't let them in.,reset_password,lexical_cue_reduced,password,,,reset_password,2,provision_vm,False,8,provision_vm;quarantine_system;generate_report;create_ticket;escalate_to_human
152,Can you force a password reset for Diana?,Alice's credentials are expired.,reset_password,lexical_cue_reduced,force;password;reset,,,reset_password,2,reset_password,True,1,reset_password;update_subscription;escalate_to_human;provision_vm;generate_report
153,Can you rotate Eve's login credentials?,Charlie has been unable to sign in all day.,reset_password,lexical_cue_reduced,credentials;login;rotate,,,reset_password,2,reset_password,True,1,reset_password;scan_malware;quarantine_system;log_audit_event;create_ticket
154,Can you replace Charlie's current password?,We need to restore Eve's access.,reset_password,lexical_cue_reduced,password,,,reset_password,2,reset_password,True,1,reset_password;generate_report;process_refund;log_audit_event;quarantine_system
155,Can you set a fresh password for Eve?,Alice forgot how to access the system.,reset_password,lexical_cue_reduced,password,,,reset_password,2,process_refund,False,3,process_refund;provision_vm;reset_password;quarantine_system;generate_report
156,Can you trigger a credential reset for Grace?,Alice can't authenticate since this morning.,reset_password,lexical_cue_reduced,credential;reset,,,reset_password,2,reset_password,True,1,reset_password;escalate_to_human;update_subscription;log_audit_event;generate_report
