condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines
Standard,609,revise Alice's subscription tier.,update_subscription,update_subscription,update_subscription,True,1,0.33950260281562805,0.33950260281562805,update_subscription;escalate_to_human;provision_vm;process_refund;send_notification,0.33950260;0.15545890;0.11958128;0.09150747;0.09142002
Standard,610,change the plan on Grace's account.,update_subscription,update_subscription,update_subscription,True,1,0.46073219180107117,0.46073219180107117,update_subscription;reset_password;provision_vm;quarantine_system;create_ticket,0.46073219;0.25957233;0.24943936;0.16759895;0.16606066
Standard,611,Please update Grace's subscription plan.,update_subscription,update_subscription,update_subscription,True,1,0.43796783685684204,0.43796783685684204,update_subscription;reset_password;provision_vm;send_notification;generate_report,0.43796784;0.18592495;0.15553318;0.11513233;0.11506152
Standard,612,Please change Grace's billing tier.,update_subscription,update_subscription,update_subscription,True,1,0.4260551631450653,0.4260551631450653,update_subscription;provision_vm;reset_password;generate_report;process_refund,0.42605516;0.20896308;0.20850831;0.16766050;0.16586713
Standard,613,Please switch Alice to a different plan.,update_subscription,update_subscription,update_subscription,True,1,0.3708557188510895,0.3708557188510895,update_subscription;escalate_to_human;provision_vm;generate_report;create_ticket,0.37085572;0.25331596;0.23569636;0.19530952;0.19351372
Standard,614,Please modify Grace's subscription.,update_subscription,update_subscription,update_subscription,True,1,0.45331108570098877,0.45331108570098877,update_subscription;reset_password;provision_vm;generate_report;send_notification,0.45331109;0.29167601;0.26188338;0.19236894;0.18844073
Standard,615,Please adjust Diana's account plan.,update_subscription,update_subscription,update_subscription,True,1,0.4855869710445404,0.4855869710445404,update_subscription;provision_vm;reset_password;generate_report;send_notification,0.48558697;0.32014447;0.30053475;0.29217583;0.26753846
Standard,616,Please move Bob to the new billing plan.,update_subscription,update_subscription,update_subscription,True,1,0.4031703770160675,0.4031703770160675,update_subscription;provision_vm;create_ticket;generate_report;reset_password,0.40317038;0.22739632;0.20129271;0.19567762;0.18760811
Standard,617,Please revise Bob's subscription tier.,update_subscription,update_subscription,update_subscription,True,1,0.31324687600135803,0.31324687600135803,update_subscription;process_refund;check_status;quarantine_system;provision_vm,0.31324688;0.12323922;0.11903317;0.11457210;0.10613110
Standard,618,Please change the plan on Frank's account.,update_subscription,update_subscription,update_subscription,True,1,0.54201740026474,0.54201740026474,update_subscription;provision_vm;send_notification;generate_report;create_ticket,0.54201740;0.38909900;0.33593193;0.33169928;0.32078934
Standard,619,Can you update Eve's subscription plan?,update_subscription,update_subscription,update_subscription,True,1,0.4788013696670532,0.4788013696670532,update_subscription;provision_vm;reset_password;generate_report;send_notification,0.47880137;0.21894787;0.18604426;0.18263112;0.16713396
Standard,620,Can you change Diana's billing tier?,update_subscription,update_subscription,update_subscription,True,1,0.459710955619812,0.459710955619812,update_subscription;provision_vm;generate_report;process_refund;db_write,0.45971096;0.33945233;0.31641132;0.30412841;0.28789425
Standard,621,Can you switch Alice to a different plan?,update_subscription,update_subscription,update_subscription,True,1,0.4406012296676636,0.4406012296676636,update_subscription;provision_vm;escalate_to_human;create_ticket;generate_report,0.44060123;0.31881657;0.28226748;0.26874316;0.26348183
Standard,622,Can you modify Eve's subscription?,update_subscription,update_subscription,update_subscription,True,1,0.4716939628124237,0.4716939628124237,update_subscription;provision_vm;generate_report;send_notification;reset_password,0.47169396;0.30064213;0.24298164;0.23875418;0.23716418
Standard,623,Can you adjust Bob's account plan?,update_subscription,update_subscription,update_subscription,True,1,0.5066444873809814,0.5066444873809814,update_subscription;reset_password;provision_vm;generate_report;create_ticket,0.50664449;0.32949379;0.28484219;0.22614263;0.22118004
Standard,624,Can you move Grace to the new billing plan?,update_subscription,update_subscription,update_subscription,True,1,0.5053796768188477,0.5053796768188477,update_subscription;provision_vm;reset_password;generate_report;create_ticket,0.50537968;0.28730118;0.26329839;0.23308611;0.22531269
Standard,625,Can you revise Alice's subscription tier?,update_subscription,update_subscription,update_subscription,True,1,0.39460813999176025,0.39460813999176025,update_subscription;provision_vm;escalate_to_human;process_refund;generate_report,0.39460814;0.17829177;0.16852015;0.14505801;0.14445108
Standard,626,Can you change the plan on Diana's account?,update_subscription,update_subscription,update_subscription,True,1,0.54643315076828,0.54643315076828,update_subscription;provision_vm;generate_report;reset_password;process_refund,0.54643315;0.41892990;0.37096044;0.34972900;0.33515203
Standard,627,Could you update Bob's subscription plan for me?,update_subscription,update_subscription,update_subscription,True,1,0.4830224812030792,0.4830224812030792,update_subscription;provision_vm;reset_password;generate_report;send_notification,0.48302248;0.25346544;0.23342922;0.22301877;0.22174147
Standard,628,Could you change Grace's billing tier for me?,update_subscription,update_subscription,update_subscription,True,1,0.4774567186832428,0.4774567186832428,update_subscription;provision_vm;reset_password;send_notification;generate_report,0.47745672;0.27098808;0.25358868;0.24010833;0.23623465
Standard,629,Could you switch Eve to a different plan for me?,update_subscription,update_subscription,update_subscription,True,1,0.33007198572158813,0.33007198572158813,update_subscription;provision_vm;generate_report;send_notification;db_write,0.33007199;0.25199872;0.24760342;0.22332180;0.22094534
Standard,630,Could you modify Eve's subscription for me?,update_subscription,update_subscription,update_subscription,True,1,0.4801141619682312,0.4801141619682312,update_subscription;provision_vm;send_notification;generate_report;reset_password,0.48011416;0.33880675;0.30600512;0.30581585;0.27826092
Standard,631,Could you adjust Eve's account plan for me?,update_subscription,update_subscription,update_subscription,True,1,0.5018910765647888,0.5018910765647888,update_subscription;reset_password;provision_vm;generate_report;send_notification,0.50189108;0.33032173;0.30143502;0.28274372;0.28058890
Standard,632,Could you move Charlie to the new billing plan for me?,update_subscription,update_subscription,update_subscription,True,1,0.5093040466308594,0.5093040466308594,update_subscription;provision_vm;generate_report;create_ticket;send_notification,0.50930405;0.36819035;0.34242940;0.32944566;0.32792941
Standard,633,Could you revise Grace's subscription tier for me?,update_subscription,update_subscription,update_subscription,True,1,0.4289007782936096,0.4289007782936096,update_subscription;provision_vm;reset_password;generate_report;send_notification,0.42890078;0.18257590;0.17551193;0.17066920;0.16868618
Standard,634,Could you change the plan on Diana's account for me?,update_subscription,update_subscription,update_subscription,True,1,0.5313566327095032,0.5313566327095032,update_subscription;provision_vm;generate_report;send_notification;reset_password,0.53135663;0.43007922;0.39754882;0.37021619;0.34217757
Standard,635,I need you to update Eve's subscription plan.,update_subscription,update_subscription,update_subscription,True,1,0.4760241210460663,0.4760241210460663,update_subscription;provision_vm;generate_report;send_notification;process_refund,0.47602412;0.25197911;0.22805654;0.22655511;0.20147692
Standard,636,I need you to change Grace's billing tier.,update_subscription,update_subscription,update_subscription,True,1,0.4719935655593872,0.4719935655593872,update_subscription;provision_vm;reset_password;send_notification;generate_report,0.47199357;0.26968130;0.23903820;0.22598261;0.22514158
Standard,637,I need you to switch Frank to a different plan.,update_subscription,update_subscription,update_subscription,True,1,0.4548649489879608,0.4548649489879608,update_subscription;provision_vm;generate_report;create_ticket;send_notification,0.45486495;0.36300513;0.32967067;0.32638702;0.32430109
Standard,638,I need you to modify Eve's subscription.,update_subscription,update_subscription,update_subscription,True,1,0.4813062250614166,0.4813062250614166,update_subscription;provision_vm;generate_report;send_notification;quarantine_system,0.48130623;0.35372454;0.31443405;0.31190524;0.29623157
Standard,639,I need you to adjust Diana's account plan.,update_subscription,update_subscription,update_subscription,True,1,0.5189120173454285,0.5189120173454285,update_subscription;provision_vm;generate_report;reset_password;send_notification,0.51891202;0.35722122;0.33727986;0.32050505;0.31154373
Standard,640,I need you to move Grace to the new billing plan.,update_subscription,update_subscription,update_subscription,True,1,0.5017648339271545,0.5017648339271545,update_subscription;provision_vm;reset_password;generate_report;send_notification,0.50176483;0.28366333;0.25105679;0.24265432;0.22602536
Standard,641,I need you to revise Eve's subscription tier.,update_subscription,update_subscription,update_subscription,True,1,0.36813420057296753,0.36813420057296753,update_subscription;generate_report;process_refund;send_notification;provision_vm,0.36813420;0.18073514;0.18068035;0.18044850;0.17693500
Standard,642,I need you to change the plan on Diana's account.,update_subscription,update_subscription,update_subscription,True,1,0.5233116149902344,0.5233116149902344,update_subscription;provision_vm;generate_report;send_notification;process_refund,0.52331161;0.41372198;0.38671634;0.34554908;0.34490237
Standard,643,We should update Bob's subscription plan.,update_subscription,update_subscription,update_subscription,True,1,0.37563008069992065,0.37563008069992065,update_subscription;provision_vm;reset_password;quarantine_system;process_refund,0.37563008;0.14963289;0.13342094;0.12577493;0.12043123
Standard,644,We should change Frank's billing tier.,update_subscription,update_subscription,update_subscription,True,1,0.4284493625164032,0.4284493625164032,update_subscription;provision_vm;send_notification;generate_report;quarantine_system,0.42844936;0.28243178;0.26088881;0.25534195;0.24844053
Standard,645,We should switch Grace to a different plan.,update_subscription,update_subscription,update_subscription,True,1,0.3489554524421692,0.3489554524421692,update_subscription;provision_vm;reset_password;generate_report;process_refund,0.34895545;0.16315897;0.15884754;0.12762699;0.11213234
Standard,646,We should modify Diana's subscription.,update_subscription,update_subscription,update_subscription,True,1,0.38643887639045715,0.38643887639045715,update_subscription;provision_vm;generate_report;process_refund;quarantine_system,0.38643888;0.27607384;0.25890478;0.22677681;0.22363837
Standard,647,We should adjust Diana's account plan.,update_subscription,update_subscription,update_subscription,True,1,0.45025449991226196,0.45025449991226196,update_subscription;provision_vm;reset_password;generate_report;send_notification,0.45025450;0.28318503;0.26865512;0.26802936;0.23705527
Standard,648,We should move Charlie to the new billing plan.,update_subscription,update_subscription,update_subscription,True,1,0.42266136407852173,0.42266136407852173,update_subscription;provision_vm;quarantine_system;generate_report;process_refund,0.42266136;0.27910334;0.25437137;0.25418830;0.24022421
