query,dag_id,dag_text,tools,edges,_valid,_topo_hash,_dag_hash,_topo_family
"Issue a new secret for auth-svc-04, then strip Bob's access to Engineering. Finally, give Charlie access to Marketing's resources.",321,"revoke_access -> approve_access, rotate_api_key -> revoke_access",rotate_api_key;revoke_access;approve_access,0->1;1->2,True,e48779c27a089d04,9b80b61b8d1816b1,chain_medium
"From Finance: email Alice the update. After that, turn on the feature flag for Finance. To wrap up, switch Diana to the new plan.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,True,e48779c27a089d04,382cf1f02799f22e,chain_medium
"Do me a favor and diagnose cdn-edge-06 and check auth-svc-04 for vulnerabilities. When all of that's complete, log Charlie's action for compliance.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,2e3c37f3485948a4,fanin
"Alice reported an issue — scale ml-infer-05 down to save costs. Once that's done, roll out the containerised app to ml-infer-05. End with flip the feature toggle on for Finance.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,True,e48779c27a089d04,0a1fac5f5e5dd6b2,chain_medium
"Verify staging-db-02 is down, bounce it while waking up on-call, then file a master ticket.",15,"check_status -> escalate_to_human, check_status -> restart_service, escalate_to_human -> create_ticket, restart_service -> create_ticket",check_status;restart_service;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,e20bcdd4c77f0f71,diamond
"Do me a favor and put Engineering's historical data into the archive. After that, turn on the feature flag for Marketing. End with remove Charlie from Marketing's access list.",295,"archive_data -> enable_feature_flag, enable_feature_flag -> revoke_access",archive_data;enable_feature_flag;revoke_access,0->1;1->2,True,e48779c27a089d04,1187a0279dfd1baa,chain_medium
"Cut off Alice's permissions, cycle the secret, and record it for compliance.",44,"revoke_access -> rotate_api_key, rotate_api_key -> log_audit_event",revoke_access;rotate_api_key;log_audit_event,0->1;1->2,True,e48779c27a089d04,fc4bcf1384b61905,chain_medium
"We gotta log a Jira for Diana's issue, followed by investigate prod-web-01 for infections.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,True,d734d7aefc1bad15,4cc0d3bfc26ee6b0,chain_short
We gotta get a human involved for Grace — then adjust the instance count for auth-svc-04.,176,escalate_to_human -> scale_service,escalate_to_human;scale_service,0->1,True,d734d7aefc1bad15,f3a17b55ea2e4630,chain_short
"Check the outage, restart the app and ping a human, then log it all in a ticket.",15,"check_status -> escalate_to_human, check_status -> restart_service, escalate_to_human -> create_ticket, restart_service -> create_ticket",check_status;restart_service;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,e20bcdd4c77f0f71,diamond
"Urgent: move Legal's stale data to cold storage, and then recover Legal's data from backup.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,True,d734d7aefc1bad15,b632d4bbb054d42e,chain_short
"Per Charlie's request, credit Frank's account. After that, email Frank the update.",57,process_refund -> send_notification,process_refund;send_notification,0->1,True,d734d7aefc1bad15,73a1302669134b1c,chain_short
Eve reported an issue — push the refund through for #20891 — then swap out auth-svc-04's credentials. Last step: save the changes for Eve to the DB.,332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,True,e48779c27a089d04,c00df1d84d0240e4,chain_medium
"From Legal: pull staging-db-02 from production, and then log Bob's action for compliance.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"The HR team needs us to escalate Alice's case to the on-call, followed by move Legal's stale data to cold storage.",274,escalate_to_human -> archive_data,escalate_to_human;archive_data,0->1,True,d734d7aefc1bad15,b08a7d857a1432d9,chain_short
"Ticket INC-5560 says check the DB for Grace. Once that's done, produce the Engineering performance summary and simultaneously notify the Marketing team and create an audit trail for #20891.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,True,15c4592954b8570f,4bcf744f776adcac,fanout
"ASAP — refresh the API token for Engineering. After that, do a security check on payment-api-03. To wrap up, roll out the containerised app to payment-api-03.",302,"rotate_api_key -> scan_malware, scan_malware -> deploy_container",rotate_api_key;scan_malware;deploy_container,0->1;1->2,True,e48779c27a089d04,dc1171f001b827c5,chain_medium
"ASAP — ping payment-api-03 for a health check and fetch #53698's info. After those finish, notify the Engineering team.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"I need you to move Legal's stale data to cold storage, and then revoke Eve's access to cdn-edge-06. To wrap up, modify Alice's subscription.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,True,e48779c27a089d04,21edb2786b7d853d,chain_medium
"Do me a favor and undo the latest release on prod-web-01 — then shoot Charlie an email. Finally, deploy the container for Engineering.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,True,e48779c27a089d04,2dfef601c3d47b05,chain_medium
"We gotta read Bob's profile from the database. Next, build a compliance doc for HR. To wrap up, fire off a notification to Eve.",101,"db_read -> generate_report, generate_report -> send_notification",db_read;generate_report;send_notification,0->1;1->2,True,e48779c27a089d04,f67a005618e33498,chain_medium
"Urgent: check prod-web-01 for vulnerabilities and take a snapshot of ml-infer-05's DB, then converge and invalidate ml-infer-05's cache.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,True,2c0fe2d65641f8ac,aaf380072931b6d6,fanin
"The Marketing team needs us to recover Engineering's data from backup and quarantine cdn-edge-06. When all of that's complete, give Bob access to Legal's resources.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,True,2c0fe2d65641f8ac,47850eee9d688a49,fanin
"Query the database about #42017, then whip up a report for Marketing and simultaneously blast an alert to Legal and log Grace's action for compliance.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,True,15c4592954b8570f,4bcf744f776adcac,fanout
"Bob is asking us to do a security check on prod-web-01, and then blast an alert to Finance — then put Engineering's historical data into the archive. To wrap up, stand up a new box for Engineering.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,True,38d6fe00e87709ec,e3dc4bd1aab86f31,chain_medium
"Per Bob's request, revoke Bob's access to ml-infer-05, followed by write the new data for #10234 back, then update Alice's subscription. To wrap up, set up downtime for auth-svc-04.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,True,38d6fe00e87709ec,01e621e9d58a2f0e,chain_medium
"Urgent: make a compliance log about Eve. Next, bounce cdn-edge-06.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,True,d734d7aefc1bad15,391f4b1630bfde38,chain_short
"I need you to hand Grace's issue off to an engineer. Next, adjust the instance count for auth-svc-04.",176,escalate_to_human -> scale_service,escalate_to_human;scale_service,0->1,True,d734d7aefc1bad15,f3a17b55ea2e4630,chain_short
"ASAP — ping prod-web-01 for a health check and fetch #10234's info. After those finish, notify the Finance team.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"Per Eve's request, disconnect payment-api-03 from everything. Next, drop an audit entry for cdn-edge-06.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"Read the user activity and scan the system, logging the combined results at the end.",12,"db_read -> log_audit_event, scan_malware -> log_audit_event",db_read;scan_malware;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,e47ee04d569a02c6,fanin
"Do me a favor and generate a new API key for payment-api-03, and then pull Charlie's credentials for prod-web-01. Finally, sign off on Grace's permission request.",321,"revoke_access -> approve_access, rotate_api_key -> revoke_access",rotate_api_key;revoke_access;approve_access,0->1;1->2,True,e48779c27a089d04,9b80b61b8d1816b1,chain_medium
"ASAP — archive Charlie's old records — then undo the latest release on ml-infer-05. Finally, flush the cache on auth-svc-04.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,True,e48779c27a089d04,aa659dfee3416615,chain_medium
"Hey, can you activate the feature flag on staging-db-02. Next, pass prod-web-01 to Bob. Last step: assess prod-web-01's status.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,True,e48779c27a089d04,be9b6d55792d28cb,chain_medium
"Quick one — investigate auth-svc-04 for infections. Next, pull ml-infer-05 from production — in parallel, ping Frank about it and record the event in Finance's log.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,True,15c4592954b8570f,91fc4d2a739f8a9d,fanout
"The Finance team needs us to roll back the last deploy on payment-api-03. Next, notify the Marketing team. Last step: push the container image for Marketing.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,True,e48779c27a089d04,2dfef601c3d47b05,chain_medium
"Urgent: make a compliance log about Eve. Next, bounce auth-svc-04.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,True,d734d7aefc1bad15,391f4b1630bfde38,chain_short
Ship the new build to prod-web-01 and let Legal know it's live.,40,deploy_container -> send_notification,deploy_container;send_notification,0->1,True,d734d7aefc1bad15,455a061cee7ec4c1,chain_short
"For the HR team, spin up a tracking ticket for Bob, followed by run a malware sweep on prod-web-01.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,True,d734d7aefc1bad15,4cc0d3bfc26ee6b0,chain_short
"For the HR team, pull Alice's data. After that, credit Diana's account. Finally, record the event in Finance's log.",81,"db_read -> process_refund, process_refund -> log_audit_event",db_read;process_refund;log_audit_event,0->1;1->2,True,e48779c27a089d04,137cd7f87a055c01,chain_medium
"Check the DB for Alice and check if prod-web-01 is up. Once both are done, put together a report on auth-svc-04, and lastly ping Charlie about it.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,True,04004610defffeed,344ea283005dfcd8,fanin
