query,dag_id,dag_text,tools,edges,topo_family,source,split
"Simulate peak traffic on staging-db-02 and set Grace up with read-write access. After those finish, see what's going on with auth-svc-04.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Ticket INC-5560 says benchmark auth-svc-04 under heavy load and give Grace the editor permission. When all of that's complete, diagnose cdn-edge-06.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Ticket INC-5560 says benchmark cdn-edge-06 under heavy load and give Charlie the editor permission. When all of that's complete, diagnose ml-infer-05.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Ticket INC-7733 says benchmark auth-svc-04 under heavy load and give Alice the editor permission. When all of that's complete, diagnose auth-svc-04.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Ticket INC-8842 says benchmark cdn-edge-06 under heavy load and give Grace the editor permission. When all of that's complete, diagnose prod-web-01.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"When you get a chance, do a performance test on ml-infer-05 and grant Bob the Engineering manager role. When all of that's complete, see what's going on with ml-infer-05.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"When you get a chance, do a performance test on prod-web-01 and grant Bob the Legal manager role. When all of that's complete, see what's going on with prod-web-01.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"When you get a chance, do a performance test on staging-db-02 and grant Diana the HR manager role. When all of that's complete, see what's going on with ml-infer-05.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"When you get a chance, do a performance test on staging-db-02 and grant Grace the Engineering manager role. When all of that's complete, see what's going on with ml-infer-05.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"ASAP, Handle reissue prod-web-01's certificate and notify Jack all at once. Finally, bring feature-store-01 back from the latest snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,generated,train
"ASAP, Start with renew the certificate on feature-store-01 and send an update to Data in parallel. Last step: bring feature-store-01 back from the latest snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,generated,train
"Handle renew the certificate on metrics-proxy-05 and send an update to Bob all at once. To wrap up, load the last good backup onto edge-cache-07.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,generated,train
"Please Start with refresh the TLS certificate for edge-cache-07 and send an update to HR in parallel. Finally, bring edge-cache-07 back from the latest snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,generated,train
Please refresh the TLS certificate for metrics-proxy-05 and notify Data in parallel. End with load the last good backup onto metrics-proxy-05.,508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,generated,train
"Please refresh the TLS certificate for worker-pool-06 and notify Bob in parallel. Finally, bring Operations back from the latest snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,generated,train
Please renew the certificate on billing-db-08 and notify Data in parallel. End with load the last good backup onto Data.,508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,generated,train
Quick one: refresh the TLS certificate for feature-store-01 and ping Finance in parallel. Last step: load the last good backup onto feature-store-01.,508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,generated,train
"For the Finance team, update the SSL on payment-api-03 and blast an alert to HR. Once both are done, bring prod-web-01 back from the snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"For the Finance team, update the SSL on staging-db-02 and blast an alert to Finance. Once both are done, bring payment-api-03 back from the snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"For the Legal team, update the SSL on auth-svc-04 and blast an alert to HR. Once both are done, bring auth-svc-04 back from the snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"For the Legal team, update the SSL on staging-db-02 and blast an alert to Marketing. Once both are done, bring ml-infer-05 back from the snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"From Finance: the cert for cdn-edge-06 is about to expire, renew it and send a heads-up to Finance, merge everything and restore the DB snapshot for HR.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"From Finance: the cert for ml-infer-05 is about to expire, renew it and send a heads-up to Marketing, merge everything and restore the DB snapshot for Finance.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"From Finance: the cert for payment-api-03 is about to expire, renew it and send a heads-up to Engineering, merge everything and restore the DB snapshot for Finance.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"From Legal: the cert for auth-svc-04 is about to expire, renew it and send a heads-up to Finance, merge everything and restore the DB snapshot for HR.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"Quick one — update the SSL on ml-infer-05 and blast an alert to Engineering, then converge and restore the DB snapshot for Legal.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"Quick one — update the SSL on ml-infer-05 and blast an alert to HR, then converge and restore the DB snapshot for Finance.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"Quick one — update the SSL on payment-api-03 and blast an alert to Marketing, then converge and restore the DB snapshot for Engineering.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"Quick one — update the SSL on payment-api-03 and blast an alert to Marketing, then converge and restore the DB snapshot for Marketing.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
"Reissue the TLS certificate for Engineering and blast an alert to Engineering, then converge and bring cdn-edge-06 back from the snapshot.",508,"renew_certificate -> restore_backup, send_notification -> restore_backup",renew_certificate;send_notification;restore_backup,0->2;1->2,fanin,original,train
